id,pmid,title,abstract,doi,created_at,updated_at
35496,14653808,,,,2021/5/5 13:23,2021/5/5 13:23
35497,11378265,,,,2021/5/5 13:23,2021/5/5 13:23
35498,22291955,,,,2021/5/5 13:23,2021/5/5 13:23
35499,25986145,,,,2021/5/5 13:23,2021/5/5 13:23
35500,28678776,,,,2021/5/5 13:23,2021/5/5 13:23
35501,23454145,,,,2021/5/5 13:23,2021/5/5 13:23
35502,11042205,,,,2021/5/5 13:23,2021/5/5 13:23
35503,16480812,,,,2021/5/5 13:23,2021/5/5 13:23
35504,15955068,,,,2021/5/5 13:23,2021/5/5 13:23
35505,12450566,,,,2021/5/5 13:23,2021/5/5 13:23
35506,16934673,,,,2021/5/5 13:23,2021/5/5 13:23
35507,24650663,,,,2021/5/5 13:23,2021/5/5 13:23
35508,24895526,,,,2021/5/5 13:23,2021/5/5 13:23
35509,15720832,,,,2021/5/5 13:23,2021/5/5 13:23
35510,24727230,,,,2021/5/5 13:23,2021/5/5 13:23
35511,18515973,,,,2021/5/5 13:23,2021/5/5 13:23
35512,15169886,,,,2021/5/5 13:23,2021/5/5 13:23
35513,15458977,,,,2021/5/5 13:23,2021/5/5 13:23
35514,21453287,,,,2021/5/5 13:23,2021/5/5 13:23
35515,20825217,,,,2021/5/5 13:23,2021/5/5 13:23
35516,26917416,,,,2021/5/5 13:23,2021/5/5 13:23
35517,32506763,,,,2021/5/5 13:23,2021/5/5 13:23
35518,12447918,,,,2021/5/5 13:23,2021/5/5 13:23
35519,15183906,,,,2021/5/5 13:23,2021/5/5 13:23
35520,21888437,,,,2021/5/5 13:23,2021/5/5 13:23
35521,15066569,,,,2021/5/5 13:23,2021/5/5 13:23
35522,27592390,,,,2021/5/5 13:23,2021/5/5 13:23
35523,17285121,,,,2021/5/5 13:23,2021/5/5 13:23
35524,10683862,,,,2021/5/5 13:23,2021/5/5 13:23
35525,16462894,,,,2021/5/5 13:23,2021/5/5 13:23
35526,29941193,,,,2021/5/5 13:23,2021/5/5 13:23
35527,30794351,,,,2021/5/5 13:23,2021/5/5 13:23
35528,23142464,,,,2021/5/5 13:23,2021/5/5 13:23
35529,21603974,,,,2021/5/5 13:23,2021/5/5 13:23
35530,21745194,,,,2021/5/5 13:23,2021/5/5 13:23
35531,22363678,,,,2021/5/5 13:23,2021/5/5 13:23
35532,14996839,,,,2021/5/5 13:23,2021/5/5 13:23
35533,2156696,,,,2021/5/5 13:23,2021/5/5 13:23
35534,19359370,,,,2021/5/5 13:23,2021/5/5 13:23
35535,10947063,,,,2021/5/5 13:23,2021/5/5 13:23
35536,17696452,,,,2021/5/5 13:23,2021/5/5 13:23
35537,14978246,,,,2021/5/5 13:23,2021/5/5 13:23
35538,11027628,,,,2021/5/5 13:23,2021/5/5 13:23
35539,22079614,,,,2021/5/5 13:23,2021/5/5 13:23
35540,30610963,,,,2021/5/5 13:23,2021/5/5 13:23
35541,20147733,,,,2021/5/5 13:23,2021/5/5 13:23
35542,11802967,,,,2021/5/5 13:23,2021/5/5 13:23
35543,16709600,,,,2021/5/5 13:23,2021/5/5 13:23
35544,11230753,,,,2021/5/5 13:23,2021/5/5 13:23
35545,21056929,,,,2021/5/5 13:23,2021/5/5 13:23
35546,22546480,,,,2021/5/5 13:23,2021/5/5 13:23
35547,10746939,,,,2021/5/5 13:23,2021/5/5 13:23
35548,18815356,,,,2021/5/5 13:23,2021/5/5 13:23
35549,11425850,,,,2021/5/5 13:23,2021/5/5 13:23
35550,21903722,,,,2021/5/5 13:23,2021/5/5 13:23
35551,15774544,,,,2021/5/5 13:23,2021/5/5 13:23
35552,21273127,,,,2021/5/5 13:24,2021/5/5 13:24
35553,11112151,,,,2021/5/5 13:24,2021/5/5 13:24
35554,20955787,,,,2021/5/5 13:24,2021/5/5 13:24
35555,12821125,,,,2021/5/5 13:24,2021/5/5 13:24
35556,24740604,,,,2021/5/5 13:24,2021/5/5 13:24
35557,10642304,,,,2021/5/5 13:24,2021/5/5 13:24
35558,26338418,,,,2021/5/5 13:25,2021/5/5 13:25
35559,16302822,,,,2021/5/5 13:25,2021/5/5 13:25
35560,26286065,,,,2021/5/5 13:25,2021/5/5 13:25
35561,22610977,,,,2021/5/5 13:25,2021/5/5 13:25
35562,8621535,,,,2021/5/5 13:25,2021/5/5 13:25
35563,19896490,,,,2021/5/5 13:25,2021/5/5 13:25
35564,19193190,,,,2021/5/5 13:25,2021/5/5 13:25
35565,14767715,,,,2021/5/5 13:25,2021/5/5 13:25
35566,17300168,,,,2021/5/5 13:25,2021/5/5 13:25
35567,20580787,,,,2021/5/5 13:25,2021/5/5 13:25
35568,21520940,,,,2021/5/5 13:25,2021/5/5 13:25
35569,15190073,,,,2021/5/5 13:25,2021/5/5 13:25
35570,21925250,,,,2021/5/5 13:25,2021/5/5 13:25
35571,25730140,,,,2021/5/5 13:25,2021/5/5 13:25
35572,14727915,,,,2021/5/5 13:25,2021/5/5 13:25
35573,12230403,,,,2021/5/5 13:25,2021/5/5 13:25
35574,12493747,,,,2021/5/5 13:25,2021/5/5 13:25
35575,23376476,,,,2021/5/5 13:25,2021/5/5 13:25
35576,16019205,,,,2021/5/5 13:25,2021/5/5 13:25
35577,17149865,,,,2021/5/5 13:25,2021/5/5 13:25
35578,15876408,,,,2021/5/5 13:25,2021/5/5 13:25
35579,16076101,,,,2021/5/5 13:25,2021/5/5 13:25
35580,12623674,,,,2021/5/5 13:25,2021/5/5 13:25
35581,26915975,,,,2021/5/5 13:25,2021/5/5 13:25
35582,20590609,,,,2021/5/5 13:25,2021/5/5 13:25
35583,19713358,,,,2021/5/5 13:25,2021/5/5 13:25
35584,21535412,,,,2021/5/5 13:25,2021/5/5 13:25
35585,21527772,,,,2021/5/5 13:25,2021/5/5 13:25
35586,25110319,,,,2021/5/5 13:25,2021/5/5 13:25
35587,12200463,,,,2021/5/5 13:25,2021/5/5 13:25
35588,17275817,,,,2021/5/5 13:25,2021/5/5 13:25
35589,20562217,,,,2021/5/5 13:25,2021/5/5 13:25
35590,16903077,,,,2021/5/5 13:25,2021/5/5 13:25
35591,25697376,,,,2021/5/5 13:25,2021/5/5 13:25
35592,21507987,,,,2021/5/5 13:25,2021/5/5 13:25
35593,29663660,,,,2021/5/5 13:25,2021/5/5 13:25
35594,10575002,,,,2021/5/5 13:25,2021/5/5 13:25
35595,10496959,,,,2021/5/5 13:25,2021/5/5 13:25
35596,7756127,,,,2021/5/5 13:25,2021/5/5 13:25
35597,32159784,,,,2021/5/5 13:25,2021/5/5 13:25
35598,11376698,,,,2021/5/5 13:25,2021/5/5 13:25
35599,12663516,,,,2021/5/5 13:25,2021/5/5 13:25
35600,20655369,,,,2021/5/5 13:25,2021/5/5 13:25
35601,24813866,,,,2021/5/5 13:25,2021/5/5 13:25
35602,17950253,,,,2021/5/5 13:25,2021/5/5 13:25
35603,21851338,,,,2021/5/5 13:25,2021/5/5 13:25
35604,23261716,,,,2021/5/5 13:25,2021/5/5 13:25
35605,19442656,,,,2021/5/5 13:25,2021/5/5 13:25
35606,19061875,,,,2021/5/5 13:25,2021/5/5 13:25
35607,22925602,,,,2021/5/5 13:25,2021/5/5 13:25
35608,18155510,,,,2021/5/5 13:26,2021/5/5 13:26
35609,15992797,,,,2021/5/5 13:26,2021/5/5 13:26
35610,17146843,,,,2021/5/5 13:26,2021/5/5 13:26
35611,12681444,,,,2021/5/5 13:26,2021/5/5 13:26
35612,23856525,,,,2021/5/5 13:26,2021/5/5 13:26
35613,15279827,,,,2021/5/5 13:26,2021/5/5 13:26
35614,17067997,,,,2021/5/5 13:26,2021/5/5 13:26
35615,22789543,,,,2021/5/5 13:26,2021/5/5 13:26
35616,28248286,,,,2021/5/5 13:26,2021/5/5 13:26
35617,15290302,,,,2021/5/5 13:26,2021/5/5 13:26
35618,18079280,,,,2021/5/5 13:26,2021/5/5 13:26
35619,17279314,,,,2021/5/5 13:26,2021/5/5 13:26
35620,9297556,,,,2021/5/5 13:26,2021/5/5 13:26
35621,9403342,,,,2021/5/5 13:26,2021/5/5 13:26
35622,8273599,,,,2021/5/5 13:26,2021/5/5 13:26
35623,15843042,,,,2021/5/5 13:26,2021/5/5 13:26
35624,22141352,,,,2021/5/5 13:26,2021/5/5 13:26
35625,9084911,,,,2021/5/5 13:26,2021/5/5 13:26
35626,11401521,,,,2021/5/5 13:26,2021/5/5 13:26
35627,11343236,,,,2021/5/5 13:26,2021/5/5 13:26
35628,14512786,,,,2021/5/5 13:26,2021/5/5 13:26
35629,22895790,,,,2021/5/5 13:26,2021/5/5 13:26
35630,16647253,,,,2021/5/5 13:26,2021/5/5 13:26
35631,29225138,,,,2021/5/5 13:26,2021/5/5 13:26
35632,23293027,,,,2021/5/5 13:26,2021/5/5 13:26
35633,22470466,,,,2021/5/5 13:26,2021/5/5 13:26
35634,23369935,,,,2021/5/5 13:26,2021/5/5 13:26
35635,25278768,,,,2021/5/5 13:26,2021/5/5 13:26
35636,31054354,,,,2021/5/5 13:26,2021/5/5 13:26
35637,29070885,,,,2021/5/5 13:26,2021/5/5 13:26
35638,28958600,,,,2021/5/5 13:26,2021/5/5 13:26
35639,27689874,,,,2021/5/5 13:26,2021/5/5 13:26
35640,19040731,,,,2021/5/5 13:26,2021/5/5 13:26
35641,33028632,,,,2021/5/5 13:26,2021/5/5 13:26
35642,12482951,,,,2021/5/5 13:26,2021/5/5 13:26
35643,15342401,,,,2021/5/5 13:26,2021/5/5 13:26
35644,19174558,,,,2021/5/5 13:26,2021/5/5 13:26
35645,29427785,,,,2021/5/5 13:26,2021/5/5 13:26
35646,12181422,,,,2021/5/5 13:26,2021/5/5 13:26
35647,10076546,,,,2021/5/5 13:26,2021/5/5 13:26
35648,9973483,,,,2021/5/5 13:26,2021/5/5 13:26
35649,18931146,,,,2021/5/5 13:26,2021/5/5 13:26
35650,8558425,,,,2021/5/5 13:26,2021/5/5 13:26
35651,28919489,,,,2021/5/5 13:26,2021/5/5 13:26
35652,22537108,,,,2021/5/5 13:26,2021/5/5 13:26
35653,25844889,,,,2021/5/5 13:26,2021/5/5 13:26
35654,12399160,,,,2021/5/5 13:26,2021/5/5 13:26
35655,15814459,,,,2021/5/5 13:26,2021/5/5 13:26
35656,16336266,,,,2021/5/5 13:26,2021/5/5 13:26
35657,19891054,,,,2021/5/5 13:26,2021/5/5 13:26
35658,19358275,,,,2021/5/5 13:26,2021/5/5 13:26
35659,11943262,,,,2021/5/5 13:26,2021/5/5 13:26
35660,15024131,,,,2021/5/5 13:26,2021/5/5 13:26
35661,23541086,,,,2021/5/5 13:26,2021/5/5 13:26
35662,15867870,,,,2021/5/5 13:26,2021/5/5 13:26
35663,14518702,,,,2021/5/5 13:26,2021/5/5 13:26
35664,25865432,,,,2021/5/5 13:26,2021/5/5 13:26
35665,30958899,,,,2021/5/5 13:26,2021/5/5 13:26
35666,27816545,,,,2021/5/5 13:26,2021/5/5 13:26
35667,26909611,,,,2021/5/5 13:26,2021/5/5 13:26
35668,28620137,,,,2021/5/5 13:26,2021/5/5 13:26
35669,26318986,,,,2021/5/5 13:26,2021/5/5 13:26
35670,24919854,,,,2021/5/5 13:26,2021/5/5 13:26
35671,29091774,,,,2021/5/5 13:26,2021/5/5 13:26
35672,24795392,,,,2021/5/5 13:26,2021/5/5 13:26
35673,24850847,,,,2021/5/5 13:26,2021/5/5 13:26
35674,18042714,,,,2021/5/5 13:26,2021/5/5 13:26
35675,19417023,,,,2021/5/5 13:26,2021/5/5 13:26
35676,33050066,,,,2021/5/5 13:26,2021/5/5 13:26
35677,16904803,,,,2021/5/5 13:26,2021/5/5 13:26
35678,25908785,,,,2021/5/5 13:26,2021/5/5 13:26
35679,30185663,,,,2021/5/5 13:26,2021/5/5 13:26
35680,31054353,,,,2021/5/5 13:26,2021/5/5 13:26
35681,23788630,,,,2021/5/5 13:28,2021/5/5 13:28
35682,24211328,,,,2021/5/5 13:40,2021/5/5 13:40
35683,15930366,,,,2021/5/5 13:40,2021/5/5 13:40
35684,23341456,,,,2021/5/5 13:40,2021/5/5 13:40
35685,21880625,,,,2021/5/5 13:40,2021/5/5 13:40
35686,17200714,,,,2021/5/5 13:40,2021/5/5 13:40
35687,18628207,,,,2021/5/5 13:40,2021/5/5 13:40
35688,21256112,,,,2021/5/5 13:40,2021/5/5 13:40
35689,20038611,,,,2021/5/5 13:40,2021/5/5 13:40
35690,30461186,,,,2021/5/5 13:40,2021/5/5 13:40
35691,19773376,,,,2021/5/5 13:40,2021/5/5 13:40
35692,23918355,,,,2021/5/5 13:40,2021/5/5 13:40
35693,17688235,,,,2021/5/5 13:40,2021/5/5 13:40
35694,17515571,,,,2021/5/5 13:40,2021/5/5 13:40
35695,17965791,,,,2021/5/5 13:40,2021/5/5 13:40
35696,14752856,,,,2021/5/5 13:40,2021/5/5 13:40
35697,25912555,,,,2021/5/5 13:40,2021/5/5 13:40
35698,10781868,,,,2021/5/5 13:40,2021/5/5 13:40
35699,21482471,,,,2021/5/5 13:40,2021/5/5 13:40
35700,31621310,,,,2021/5/5 13:40,2021/5/5 13:40
35701,28556920,,,,2021/5/5 13:40,2021/5/5 13:40
35702,15864539,,,,2021/5/5 13:40,2021/5/5 13:40
35703,22815988,,,,2021/5/5 13:40,2021/5/5 13:40
35704,15896711,,,,2021/5/5 13:40,2021/5/5 13:40
35705,32503877,,,,2021/5/5 13:40,2021/5/5 13:40
35706,19523047,,,,2021/5/5 13:40,2021/5/5 13:40
35707,28964808,,,,2021/5/5 13:40,2021/5/5 13:40
35708,32808185,,,,2021/5/5 13:40,2021/5/5 13:40
35709,20349118,,,,2021/5/5 13:40,2021/5/5 13:40
35710,15592662,,,,2021/5/5 13:40,2021/5/5 13:40
35711,12761341,,,,2021/5/5 13:40,2021/5/5 13:40
35712,17925438,,,,2021/5/5 13:40,2021/5/5 13:40
35713,12730611,,,,2021/5/5 13:40,2021/5/5 13:40
35714,6118215,,,,2021/5/5 13:40,2021/5/5 13:40
35715,15555568,,,,2021/5/5 13:40,2021/5/5 13:40
35716,12147693,,,,2021/5/5 13:40,2021/5/5 13:40
35717,25642975,,,,2021/5/5 13:40,2021/5/5 13:40
35718,25446855,,,,2021/5/5 13:40,2021/5/5 13:40
35719,19007763,,,,2021/5/5 13:40,2021/5/5 13:40
35720,17082565,,,,2021/5/5 13:41,2021/5/5 13:41
35721,16246562,,,,2021/5/5 13:41,2021/5/5 13:41
35722,11063602,,,,2021/5/5 13:41,2021/5/5 13:41
35723,18021343,,,,2021/5/5 13:41,2021/5/5 13:41
35724,15861030,,,,2021/5/5 13:41,2021/5/5 13:41
35725,11918509,,,,2021/5/5 13:41,2021/5/5 13:41
35726,19578179,,,,2021/5/5 13:41,2021/5/5 13:41
35727,15213846,,,,2021/5/5 13:41,2021/5/5 13:41
35728,16869821,,,,2021/5/5 13:41,2021/5/5 13:41
35729,16878445,,,,2021/5/5 13:41,2021/5/5 13:41
35730,18698879,,,,2021/5/5 13:41,2021/5/5 13:41
35731,28867752,,,,2021/5/5 13:41,2021/5/5 13:41
35732,25042728,,,,2021/5/5 13:41,2021/5/5 13:41
35733,16611310,,,,2021/5/5 13:41,2021/5/5 13:41
35734,25866574,,,,2021/5/5 13:41,2021/5/5 13:41
35735,16201835,,,,2021/5/5 13:41,2021/5/5 13:41
35736,19875892,,,,2021/5/5 13:41,2021/5/5 13:41
35737,26757860,,,,2021/5/5 13:41,2021/5/5 13:41
35738,17036862,,,,2021/5/5 13:41,2021/5/5 13:41
35739,8687997,,,,2021/5/5 13:41,2021/5/5 13:41
35740,29149346,,,,2021/5/5 13:41,2021/5/5 13:41
35741,8292740,,,,2021/5/5 13:41,2021/5/5 13:41
35742,15499379,,,,2021/5/5 13:41,2021/5/5 13:41
35743,23220590,,,,2021/5/5 13:41,2021/5/5 13:41
35744,15138216,,,,2021/5/5 13:41,2021/5/5 13:41
35745,19182438,,,,2021/5/5 13:41,2021/5/5 13:41
35746,16814256,,,,2021/5/5 13:41,2021/5/5 13:41
35747,7779080,,,,2021/5/5 13:41,2021/5/5 13:41
35748,19393179,,,,2021/5/5 13:41,2021/5/5 13:41
35749,15840430,,,,2021/5/5 13:41,2021/5/5 13:41
35750,8512495,,,,2021/5/5 13:41,2021/5/5 13:41
35751,15380331,,,,2021/5/5 13:41,2021/5/5 13:41
35752,14722101,,,,2021/5/5 13:41,2021/5/5 13:41
35753,10940605,,,,2021/5/5 13:41,2021/5/5 13:41
35754,10780266,,,,2021/5/5 13:41,2021/5/5 13:41
35755,10826103,,,,2021/5/5 13:41,2021/5/5 13:41
35756,8850269,,,,2021/5/5 13:41,2021/5/5 13:41
35757,9273829,,,,2021/5/5 13:41,2021/5/5 13:41
35758,23416264,,,,2021/5/5 13:41,2021/5/5 13:41
35759,11344824,,,,2021/5/5 13:41,2021/5/5 13:41
35760,17050345,,,,2021/5/5 13:41,2021/5/5 13:41
35761,19036374,,,,2021/5/5 13:41,2021/5/5 13:41
35762,29110037,,,,2021/5/5 13:41,2021/5/5 13:41
35763,22285649,,,,2021/5/5 13:41,2021/5/5 13:41
35764,21863215,,,,2021/5/5 13:41,2021/5/5 13:41
35765,16025520,,,,2021/5/5 13:41,2021/5/5 13:41
35766,8135774,,,,2021/5/5 13:41,2021/5/5 13:41
35767,14619338,,,,2021/5/5 13:41,2021/5/5 13:41
35768,15698409,,,,2021/5/5 13:41,2021/5/5 13:41
35769,18845238,,,,2021/5/5 13:41,2021/5/5 13:41
35770,12612910,,,,2021/5/5 13:41,2021/5/5 13:41
35771,16962100,,,,2021/5/5 13:41,2021/5/5 13:41
35772,18482162,,,,2021/5/5 13:41,2021/5/5 13:41
35773,33064461,,,,2021/5/5 13:41,2021/5/5 13:41
35774,23009681,,,,2021/5/5 13:41,2021/5/5 13:41
35775,11707631,,,,2021/5/5 13:41,2021/5/5 13:41
35776,16737972,,,,2021/5/5 13:41,2021/5/5 13:41
35777,15885616,,,,2021/5/5 13:41,2021/5/5 13:41
35778,17241155,,,,2021/5/5 13:41,2021/5/5 13:41
35779,10799556,,,,2021/5/5 13:41,2021/5/5 13:41
35780,11978551,,,,2021/5/5 13:41,2021/5/5 13:41
35781,19110045,,,,2021/5/5 13:41,2021/5/5 13:41
35782,7934638,,,,2021/5/5 13:41,2021/5/5 13:41
35783,22563376,,,,2021/5/5 13:41,2021/5/5 13:41
35784,3986791,,,,2021/5/5 13:41,2021/5/5 13:41
35785,31059574,,,,2021/5/5 13:41,2021/5/5 13:41
35786,18003597,,,,2021/5/5 13:41,2021/5/5 13:41
35787,23707493,,,,2021/5/5 13:41,2021/5/5 13:41
35788,18703563,,,,2021/5/5 13:41,2021/5/5 13:41
35789,22960624,,,,2021/5/5 13:41,2021/5/5 13:41
35790,20719508,,,,2021/5/5 13:41,2021/5/5 13:41
35791,19900813,,,,2021/5/5 13:41,2021/5/5 13:41
35792,16787319,,,,2021/5/5 13:41,2021/5/5 13:41
35793,22641618,,,,2021/5/5 13:41,2021/5/5 13:41
35794,29067470,,,,2021/5/5 13:41,2021/5/5 13:41
35795,22230336,,,,2021/5/5 13:41,2021/5/5 13:41
35796,26690555,,,,2021/5/5 13:41,2021/5/5 13:41
35797,25704631,,,,2021/5/5 13:41,2021/5/5 13:41
35798,21420995,,,,2021/5/5 13:41,2021/5/5 13:41
35799,31059760,,,,2021/5/5 13:41,2021/5/5 13:41
35800,16930294,,,,2021/5/5 13:41,2021/5/5 13:41
35801,17627974,,,,2021/5/5 13:41,2021/5/5 13:41
35802,23728527,,,,2021/5/5 13:41,2021/5/5 13:41
35803,32472168,,,,2021/5/5 13:41,2021/5/5 13:41
35804,25458485,,,,2021/5/5 13:41,2021/5/5 13:41
35805,24631341,,,,2021/5/5 13:41,2021/5/5 13:41
35806,11793227,,,,2021/5/5 13:41,2021/5/5 13:41
35807,26104854,,,,2021/5/5 13:41,2021/5/5 13:41
35808,30008028,,,,2021/5/5 13:42,2021/5/5 13:42
35809,27761495,,,,2021/5/5 13:42,2021/5/5 13:42
35810,26489516,,,,2021/5/5 13:42,2021/5/5 13:42
35811,26497421,,,,2021/5/5 13:42,2021/5/5 13:42
35812,32112222,,,,2021/5/5 13:42,2021/5/5 13:42
35813,24685772,,,,2021/5/5 13:42,2021/5/5 13:42
35814,26962055,,,,2021/5/5 13:42,2021/5/5 13:42
35815,1825077,,,,2021/5/5 13:42,2021/5/5 13:42
35816,17642144,,,,2021/5/5 13:43,2021/5/5 13:43
35817,20732408,,,,2021/5/5 13:43,2021/5/5 13:43
35818,9444671,,,,2021/5/5 13:43,2021/5/5 13:43
35819,11896290,,,,2021/5/5 13:43,2021/5/5 13:43
35820,17093179,,,,2021/5/5 13:43,2021/5/5 13:43
35821,31678598,,,,2021/5/5 13:43,2021/5/5 13:43
35822,17245372,,,,2021/5/5 13:43,2021/5/5 13:43
35823,24912781,,,,2021/5/5 13:43,2021/5/5 13:43
35824,12005112,,,,2021/5/5 13:43,2021/5/5 13:43
35825,14725611,,,,2021/5/5 13:43,2021/5/5 13:43
35826,31077331,,,,2021/5/5 13:43,2021/5/5 13:43
35827,19416960,,,,2021/5/5 13:44,2021/5/5 13:44
35828,21163907,,,,2021/5/5 13:44,2021/5/5 13:44
35829,30567741,,,,2021/5/5 13:45,2021/5/5 13:45
35830,12654133,,,,2021/5/5 13:45,2021/5/5 13:45
35831,33098425,,,,2021/5/5 13:45,2021/5/5 13:45
35832,31706005,,,,2021/5/5 13:45,2021/5/5 13:45
35833,10811468,,,,2021/5/5 13:45,2021/5/5 13:45
35834,20566340,,,,2021/5/5 13:45,2021/5/5 13:45
35835,28762043,,,,2021/5/5 13:45,2021/5/5 13:45
35836,11811955,,,,2021/5/5 13:45,2021/5/5 13:45
35837,19460945,,,,2021/5/5 13:45,2021/5/5 13:45
35838,33259822,,,,2021/5/5 13:45,2021/5/5 13:45
35839,26706816,,,,2021/5/5 13:45,2021/5/5 13:45
35840,26718876,,,,2021/5/5 13:45,2021/5/5 13:45
35841,29665328,,,,2021/5/5 13:46,2021/5/5 13:46
35842,28123000,,,,2021/5/5 13:46,2021/5/5 13:46
35843,27720869,,,,2021/5/5 13:46,2021/5/5 13:46
35844,15713566,,,,2021/5/5 13:46,2021/5/5 13:46
35845,12828076,,,,2021/5/5 13:47,2021/5/5 13:47
35846,24973094,,,,2021/5/5 13:47,2021/5/5 13:47
35847,25399406,,,,2021/5/5 13:47,2021/5/5 13:47
35848,11510020,,,,2021/5/5 13:47,2021/5/5 13:47
35849,25881548,,,,2021/5/5 13:47,2021/5/5 13:47
35850,22045675,,,,2021/5/5 13:48,2021/5/5 13:48
35851,21639118,,,,2021/5/5 13:48,2021/5/5 13:48
35852,22022436,,,,2021/5/5 13:48,2021/5/5 13:48
35853,12512699,,,,2021/5/5 13:49,2021/5/5 13:49
35854,15705740,,,,2021/5/5 13:49,2021/5/5 13:49
35855,12560755,,,,2021/5/5 13:49,2021/5/5 13:49
35856,8770877,,,,2021/5/5 13:50,2021/5/5 13:50
35857,27888128,,,,2021/5/5 13:50,2021/5/5 13:50
35858,10395027,,,,2021/5/5 13:50,2021/5/5 13:50
35859,32222775,,,,2021/5/5 13:50,2021/5/5 13:50
35860,9696492,,,,2021/5/5 13:50,2021/5/5 13:50
35861,17185352,,,,2021/5/5 13:50,2021/5/5 13:50
35862,25092309,,,,2021/5/5 13:51,2021/5/5 13:51
35863,28545106,,,,2021/5/5 13:51,2021/5/5 13:51
35864,25359176,,,,2021/5/5 13:51,2021/5/5 13:51
35865,25527335,,,,2021/5/5 13:51,2021/5/5 13:51
35866,22285215,,,,2021/5/5 13:51,2021/5/5 13:51
35867,21540358,,,,2021/5/5 13:52,2021/5/5 13:52
35868,16610002,,,,2021/5/5 13:53,2021/5/5 13:53
35869,16991207,,,,2021/5/5 13:54,2021/5/5 13:54
35870,15342952,,,,2021/5/5 13:54,2021/5/5 13:54
35871,15997088,,,,2021/5/5 13:54,2021/5/5 13:54
35872,16449370,,,,2021/5/5 13:54,2021/5/5 13:54
35873,16141368,,,,2021/5/5 13:55,2021/5/5 13:55
35874,11113024,,,,2021/5/5 13:55,2021/5/5 13:55
35875,15263079,,,,2021/5/5 13:55,2021/5/5 13:55
35876,17175104,,,,2021/5/5 13:55,2021/5/5 13:55
35877,455818,,,,2021/5/5 13:55,2021/5/5 13:55
35878,12388633,,,,2021/5/5 13:56,2021/5/5 13:56
35879,15901346,,,,2021/5/5 13:56,2021/5/5 13:56
35880,28919358,,,,2021/5/5 13:57,2021/5/5 13:57
35881,12601353,,,,2021/5/5 13:58,2021/5/5 13:58
35882,15593333,,,,2021/5/5 13:59,2021/5/5 13:59
35883,17898154,,,,2021/5/5 13:59,2021/5/5 13:59
35884,11186135,,,,2021/5/5 13:59,2021/5/5 13:59
35885,11903872,,,,2021/5/5 13:59,2021/5/5 13:59
35886,17569508,,,,2021/5/5 14:00,2021/5/5 14:00
35887,31935421,,,,2021/5/5 14:00,2021/5/5 14:00
35888,31364238,,,,2021/5/5 14:00,2021/5/5 14:00
35889,25053413,,,,2021/5/5 14:00,2021/5/5 14:00
35890,17219999,,,,2021/5/5 14:00,2021/5/5 14:00
35891,17826101,,,,2021/5/5 14:00,2021/5/5 14:00
35892,28251759,,,,2021/5/5 14:00,2021/5/5 14:00
35893,11430635,,,,2021/5/5 14:00,2021/5/5 14:00
35894,28117934,,,,2021/5/5 14:00,2021/5/5 14:00
35895,29131470,,,,2021/5/5 14:00,2021/5/5 14:00
35896,29283199,,,,2021/5/5 14:00,2021/5/5 14:00
35897,29457667,,,,2021/5/5 14:00,2021/5/5 14:00
35898,29975450,,,,2021/5/5 14:00,2021/5/5 14:00
35899,29992664,,,,2021/5/5 14:00,2021/5/5 14:00
35900,30291660,,,,2021/5/5 14:00,2021/5/5 14:00
35901,30431690,,,,2021/5/5 14:00,2021/5/5 14:00
35902,30537031,,,,2021/5/5 14:00,2021/5/5 14:00
35903,21040473,,,,2021/5/5 14:00,2021/5/5 14:00
35904,2655449,,,,2021/5/5 14:00,2021/5/5 14:00
35905,21933969,,,,2021/5/5 14:00,2021/5/5 14:00
35906,17065238,,,,2021/5/5 14:00,2021/5/5 14:00
35907,17615583,,,,2021/5/5 14:00,2021/5/5 14:00
35908,11304478,,,,2021/5/5 14:00,2021/5/5 14:00
35909,17665966,,,,2021/5/5 14:00,2021/5/5 14:00
35910,18433974,,,,2021/5/5 14:00,2021/5/5 14:00
35911,11133395,,,,2021/5/5 14:00,2021/5/5 14:00
35912,20435530,,,,2021/5/5 14:01,2021/5/5 14:01
35913,20829128,,,,2021/5/5 14:01,2021/5/5 14:01
35914,20956006,,,,2021/5/5 14:01,2021/5/5 14:01
35915,20974553,,,,2021/5/5 14:01,2021/5/5 14:01
35916,21612784,,,,2021/5/5 14:01,2021/5/5 14:01
35917,17269766,,,,2021/5/5 14:01,2021/5/5 14:01
35918,16169704,,,,2021/5/5 14:01,2021/5/5 14:01
35919,12720008,,,,2021/5/5 14:01,2021/5/5 14:01
35920,10611138,,,,2021/5/5 14:01,2021/5/5 14:01
35921,21252390,,,,2021/5/5 14:01,2021/5/5 14:01
35922,17606915,,,,2021/5/5 14:01,2021/5/5 14:01
35923,17567713,,,,2021/5/5 14:01,2021/5/5 14:01
35924,18804451,,,,2021/5/5 14:01,2021/5/5 14:01
35925,30651350,,,,2021/5/5 14:01,2021/5/5 14:01
35926,26079697,,,,2021/5/5 14:01,2021/5/5 14:01
35927,20153346,,,,2021/5/5 14:01,2021/5/5 14:01
35928,22414048,,,,2021/5/5 14:01,2021/5/5 14:01
35929,18424721,,,,2021/5/5 14:01,2021/5/5 14:01
35930,19158351,,,,2021/5/5 14:01,2021/5/5 14:01
35931,16845898,,,,2021/5/5 14:01,2021/5/5 14:01
